corpus,chunking_method,embedding_method,query,period,rank_in_period,chunk_id,timestamp_iso,text_preview
UK,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,2,fixed_660_dense_978,2024-04-26,"Sadly, Pops transitioned from labor to reward on April

14, 2024.
A public viewing was held on Wednesday April 23, 2024, at

Taylor Funeral Home in Phenix City, Alabama, and a memorial service to

celebrate his remarkable life was held on Thursday, April 25, 2024, at

the Revelation Missionary Bapti..."
UK,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,3,fixed_660_dense_896,2024-04-10,"Tom left his job with PG&E and established Thomas Welding in his

garage in Chico in 1972.
Thomas Hydraulics followed in 1974 as well as

Thomas Manufacturing in 1996.
What was once Tom's small business idea

now stands as one of the largest machine shops north of Sacramento.
Tom served the Chico co..."
UK,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,4,fixed_660_dense_876,2024-04-05,"In 2024, he received the Builders of

Zion Award and in 2023 he was the recipient of Matan's Trail Blazer's

Award.
Despite his retirement, Rabbi Bennett Miller has continued to provide

outstanding rabbinical leadership and contributions to the community.
I

sincerely hope my colleagues will join m..."
UK,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,5,fixed_660_dense_845,2024-03-22,"After six months, government-wide

layoffs prompted Matthew to relocate to the Bay Area, where he worked

as a budget analyst for the city manager of Oakland and then for the

controller's office in San Francisco.
In 1997, newly elected Mayor

Willie Brown was impressed by Matthew's budget developme..."
UK,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,6,fixed_660_dense_840,2024-03-21,"Mr. Speaker, I rise today to honor the life of Teresa

Darlene McDowney, who passed away on Thursday, February 22, 2024.
She

was born on July 15, 1971.
She was employed with the King George Sheriff's Office as an Animal

Control Officer from 2013 to 2020 and was employed with the

Westmoreland Coun..."
UK,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,7,fixed_660_dense_790,2024-03-08,"Mr. Speaker, I was unable to vote

during a portion of the legislative day on March 6, 2024.
Had I been

present, I would have voted YEA on H. Res.
1061.
From the Congressional Record Online through the Government Publishing Office [<a href='https://www.gpo.gov'>www.gpo.gov</a>]

RECOGNIZING DEMETRI..."
UK,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,8,fixed_660_dense_744,2024-02-29,"DOUG LAMBORN

Mr. LAMBORN.
Mr. Speaker, I rise today to honor the God-honoring life

and generous impact of a Pikes Peak community stalwart--Gerald ``Jay''

Cimino, who died of natural causes on February 24, 2024, at the age of

87.
Jay truly was a pillar of the Pike's Peak region, both as a well-

..."
UK,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,9,fixed_660_dense_732,2024-02-28,"Meetings scheduled for Thursday, February 29, 2024 may be found in

the Daily Digest of today's Record.
MEETINGS SCHEDULED

MARCH 6

9:30 a.m.

Committee on Homeland Security and Governmental Affairs

Business meeting to resume consideration of S. 3664, to

require executive branch employees to repo..."
UK,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,10,fixed_660_dense_714,2024-02-23,"On February 22, 2024, Briana Daniel was honored as a distinguished

leader in Central Florida for Black History Month.
From the Congressional Record Online through the Government Publishing Office [<a href='https://www.gpo.gov'>www.gpo.gov</a>]

HONORING CLAY FIRE TERRITORY CHIEF TIMM SCHABBEL'S CAR..."
UK,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,1,fixed_660_dense_12,2023-07-10,"Committee on Small Business and Entrepreneurship

Business meeting to consider S. 38, to amend the Small

Business Act to codify the Boots to Business Program,

S. 77, to reauthorize the State Trade Expansion Program

of the Small Business Administration, S. 609, to

establish a pilot program awardi..."
UK,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,2,fixed_660_dense_23,2023-07-11,"﻿

From the Congressional Record Online through the Government Publishing Office [<a href='https://www.gpo.gov'>www.gpo.gov</a>]

COMMEMORATING THE LIFE OF COMMANDER ALLAN RANDOLPH TOPP, UNITED STATES

NAVY, RETIRED

HON.
DEAN PHILLIPS

Mr. PHILLIPS.
Mr. Speaker, I rise today to commemorate a life w..."
UK,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,3,fixed_660_dense_25,2023-07-11,"In 2010, he helped

establish a free tax clinic at La Luz Center in Sonoma.
He has served

on the Sonoma Valley Citizens Advisory Commission and is currently

serving on the Sonoma City Council.
Mr. Ding has been a champion for

the interests of California taxpayers.
Mr. Ding is a member of the

Nat..."
UK,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,4,fixed_660_dense_32,2023-07-12,"He was

reelected in 1776, thus becoming the first Jewish elected

public official in the new United States.
He served until he

was killed in battle that August.
Most Jews in New York, Philadelphia, Newport, Charleston,

and Savannah--where the Revolution was brewing--joined the

cause early.
In do..."
UK,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,5,fixed_660_dense_99,2023-07-25,"﻿Title: EXPRESSING THE SENSE OF CONGRESS SUPPORTING THE STATE OF ISRAEL; Congressional Record Vol.
169, No.
128

From the Congressional Record Online through the Government Publishing Office [<a href='https://www.gpo.gov'>www.gpo.gov</a>]

EXPRESSING THE SENSE OF CONGRESS SUPPORTING THE STATE OF ISR..."
UK,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,6,fixed_660_dense_114,2023-07-27,"After a year, she took

the first step in what would be an impressively steep climb up the

human resources corporate ladder as a Profit-Sharing Analyst in

corporate accounting at the Continental Illinois National Bank.
At

Continental, she held several positions, rising to the rank of Sales

Direc..."
UK,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,7,fixed_660_dense_377,2023-10-18,"Committee on Foreign Relations

Business meeting to consider the nomination of Jacob J.

Lew, of New York, to be Ambassador to the State of

Israel, Department of State, and other pending

nominations.
S-116

Committee on Health, Education, Labor, and Pensions

Business meeting to consider the nomin..."
UK,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,8,fixed_660_dense_383,2023-10-19,"Under

current law, project developers operating in the United States'

Exclusive Economic Zone at sea can pay poverty wages, exploiting

foreign workers and undermining American mariners' ability to compete

for this work.
After decades of failed promises, we are finally

building the clean energy ..."
UK,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,9,fixed_660_dense_392,2023-10-20,"Northwestern University, for example, said it had no plans to ``put

out a statement officially stating a University position.''
Imagine

that: a university that cannot be bothered to take a position on a

pogrom against Jews.
Have we learned nothing from the long and ugly

history of Anti-Semitism?..."
UK,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,10,fixed_660_dense_413,2023-10-25,"Thank you Governor Youngkin for your initiatives to fight

the precipitous rise of anti-Semitism in these United States

and around the world.
Your very timely visit with us so

shortly after the October 7 terrorist Hamas vicious attacks

on Israel's innocent civilians near the Gaza border is deeply..."
UK,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,1,fixed_660_dense_2507,2025-09-18,"While the current law already allows prosecutors to

charge 16 and 17 year-olds as adults at their discretion, without a

judge's approval, H.R. 5140 would lower that age even further.
Even in states with a history of tough-on-crime stances, many are

moving in a more rehabilitative direction.
This ..."
UK,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,2,fixed_660_dense_2350,2025-07-29,"In fact, several states have laws that require

the top official in their National Guard to reside in the state, and it

is highly likely that every state and territory only appoints residents

as the top official in their National Guard.
The primary reason

residency requirements exist is so that g..."
UK,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,3,fixed_660_dense_2239,2025-06-27,"It was a

pleasure to work with Betty on many of these initiatives over the

years.
As Special Assistant to the Chancellor for External Relations and

Partnerships, Betty worked closely with federal, state, and local

officials, as well as economic development partners to secure important

public in..."
UK,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,4,fixed_660_dense_2201,2025-06-20,"Her work has helped SCARF achieve full

compliance in numerous federal and state audits, positioning the

organization for long-term sustainability and growth.
Maria's

professional background includes serving as an information technology

supervisor at Devereux Florida and managing a major capital ..."
UK,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,5,fixed_660_dense_2021,2025-05-05,"This is our life's choice: to be prepared

and armed, strong and determined, lest the sword be stricken

from our fist and our lives cut down''

Yet, unsettling as the current scenario is we are duty-

bound at this significant 77th celebration of an Israel

reborn representing 4,000 years of Jewish..."
UK,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,6,fixed_660_dense_1940,2025-04-09,"For nearly three decades,

Mr. Lampman has proudly served the Saline School District in this

position and his efforts are worthy of commendation.
During his career as Director of Bands, Mr, Lampman directly touched

the lives of over 3,000 students and impacted the lives of many others.
Under his e..."
UK,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,7,fixed_660_dense_1922,2025-04-07,"﻿Title: CONGRATULATING THE LINVILLE HILL CHRISTIAN SCHOOL BOYS BASKETBALL STATE CHAMPIONS; Congressional Record Vol.
171, No.
62

From the Congressional Record Online through the Government Publishing Office [<a href='https://www.gpo.gov'>www.gpo.gov</a>]

CONGRATULATING THE LINVILLE HILL CHRISTIAN ..."
